-0.397660	-0.170636	0.459819	-0.638679	-0.737620	1.107178	0.048601	-0.577498	-0.279090	-0.589240	-0.489271	0.420333	-0.343334	1.254445	-0.088440	0.060973	-0.292679	0.138607	-0.977306	-0.315331	-0.066266	-0.344270	-1.271983	-0.355766	0.187187	0.456416	-0.127038	-0.167960	0.616306	1.177971	0.251604	-0.486660	0.968759	0.334483	-0.982641	0.105527	-0.143011	0.544953	0.464584	0.351724	0.524202	0.075970	-0.364383	0.051698	0.234041	0.014205	-0.497622	0.438127	0.080233	0.451572	-0.567540	-0.619017	0.028958	-0.087094	-1.072492	-0.061322	-0.376053	-0.135371	-0.859746	-0.756620	0.788556	0.045355	0.206204	-0.296613	-0.839033	0.132295	-0.901538	-0.761116	-0.227819	-0.003197	0.107287	0.264474	0.158733	-0.179269	-0.110364	-0.345620	-0.036782	0.458326	-0.318323	0.213048	0.248408	-1.105992	-0.299303	0.339368	0.745276	0.901847	-0.292310	-0.236672	0.147955	-0.082540	0.120294	0.996962	-0.513278	-0.393234	-0.402526	0.775580	0.042840	0.080626	0.318783	-0.132393	1
0.338028	0.977120	-0.291411	-0.721481	0.138247	0.447696	0.313045	-0.287426	0.676684	0.032026	-0.343762	0.427559	-0.188545	0.292637	-0.506760	-0.345772	1.204999	0.130689	-0.032879	-0.126656	0.097144	-0.310059	-0.152874	-0.003330	0.287724	-0.010591	0.412445	-0.030498	-0.002648	-0.291005	-0.142780	0.137296	0.500377	0.146420	-0.381047	-0.238066	0.490204	0.349808	-0.855310	0.234225	-0.979033	-0.097640	0.419812	-0.689064	0.271731	0.331367	-0.162213	-0.072748	0.139415	0.066936	0.338467	-0.414424	-0.285834	-0.393937	-0.189540	-0.311316	-0.270839	-0.287186	-0.003089	0.278371	0.491245	-0.230483	0.375394	0.147753	-0.180073	0.148735	0.299720	0.174918	0.359148	0.108835	-0.448213	-0.339260	-0.008389	-0.179298	-0.263259	0.631262	-0.452749	0.505729	-0.362370	-0.870863	-0.065464	0.452844	-0.084842	0.022352	0.181847	0.017210	-0.006435	0.212347	-0.031019	0.290345	0.544447	0.250594	0.375930	-0.490355	0.525330	0.402908	-0.117829	-0.130513	0.057686	-0.307975	1
0.085678	-0.812091	0.212478	-0.534769	-0.189639	0.307140	0.532132	0.295085	0.247049	0.139674	0.180844	0.398775	-0.194972	-0.275638	-0.026286	-0.519646	-0.156911	0.133811	-0.064381	-0.037654	-0.012196	0.494006	0.114371	-0.612236	-0.096965	0.630295	0.272510	0.814910	-0.279531	0.445189	-0.319474	0.526547	-0.395366	-0.026469	-0.711671	-1.174128	0.217077	0.060566	-0.855729	-0.546692	0.230039	-0.149959	0.401405	0.387255	0.064237	0.423115	0.106531	0.161824	0.030529	-0.670030	-0.180004	0.307646	0.441973	-0.241358	0.545952	-0.283584	-0.432518	-0.425827	-0.209245	-0.089627	-0.114890	0.398942	-0.052540	0.657669	0.150108	0.208989	-0.241724	-0.117224	-0.885006	-0.036629	0.217270	0.235830	-0.192073	0.447944	-0.328595	0.437139	-0.553251	0.454572	-0.121047	0.112376	-0.822034	0.035556	-0.774801	0.247079	0.718152	0.094794	-0.125703	-0.359545	-0.133278	-0.408260	0.088958	0.215149	0.094835	-0.275547	-0.070259	-0.194038	-0.481746	-0.044149	0.071181	0.046477	1
0.274919	0.000795	-0.252435	-0.390471	-0.339738	0.349218	0.598027	-0.242572	-0.578278	0.103738	0.389714	-0.611836	0.277269	-0.393715	-0.224164	-0.118638	0.546539	-0.382347	-0.054110	0.024766	0.170565	0.354485	-0.140961	0.117926	-0.013135	0.212685	-0.409597	0.493871	-0.240380	-0.053353	-0.403295	-0.210155	-0.245873	-0.222080	-0.160998	-0.527921	0.176139	-0.027197	-0.318680	-0.721526	0.717416	0.345633	-0.000841	-0.083127	0.169833	0.437214	0.485444	0.086715	-0.027247	0.270558	0.159535	0.461132	-0.365475	0.050214	0.156110	0.214509	0.034245	0.364944	0.105734	-0.118211	0.052291	0.712526	-0.073530	0.114552	0.739339	0.410566	0.257954	0.392605	0.032723	-0.355432	0.000709	0.424583	0.113033	0.356183	-0.108432	0.221337	-0.244070	-0.171713	0.210061	0.689861	-0.363767	0.147998	-0.263545	0.271438	-0.225630	-0.588375	-0.087492	-0.131599	-0.025850	-0.100985	-0.345224	-0.217768	0.820758	-0.006957	-0.625227	-0.377829	0.282826	-0.488673	0.114765	-0.483804	1
0.106237	0.161068	-0.908465	0.056574	0.730229	-0.073702	0.501952	0.313369	0.912607	0.777804	0.107934	-0.110600	-0.253441	0.797407	0.064525	-0.566054	0.560434	0.982136	-0.055284	-0.228260	-0.196282	0.306762	0.172014	0.374367	-0.078546	0.126968	0.324766	0.098319	0.615512	-0.422847	-0.757056	0.309604	0.211911	0.591161	-0.342127	-0.282217	-0.036099	0.367290	0.022914	0.072709	-0.404689	0.885288	0.125581	-0.409342	0.141280	-0.094078	-0.596833	-0.589217	-0.020766	-0.190154	0.016023	-0.594998	-0.255273	0.026756	0.086323	-0.478761	0.306863	-0.272210	0.561626	0.152877	0.263398	-0.051436	-0.236265	-0.283879	0.290937	0.250192	-0.231223	0.186097	0.764244	-0.133622	0.081569	0.248313	0.405027	0.769389	-0.412154	-0.457197	-0.293801	-0.164954	-0.484750	-0.403222	0.328359	1.021934	-0.359801	0.259604	-0.113728	0.299584	-0.104148	0.700075	0.016737	-0.201354	-0.063122	-0.045629	0.009754	-0.299829	-0.168868	0.554294	-0.345050	0.291573	0.479109	-0.499670	1
0.554322	0.373371	0.203208	-0.609532	0.099641	-0.221948	0.177942	-0.067521	0.066593	0.084150	0.047711	0.581277	-1.003457	0.144447	0.421727	0.261110	0.166319	-0.029938	-0.765897	0.168237	0.307943	0.244301	-0.241589	0.082720	0.399642	-0.321247	-0.459872	0.071609	-0.538890	0.164160	0.213100	0.150528	-0.233399	-0.129303	-0.274071	-0.483764	-0.860573	-0.239471	-0.081037	-0.424466	-0.134189	-0.545518	-0.196558	-0.396885	0.162463	0.388427	-0.778299	0.037248	0.059316	-0.065541	-0.309455	0.452523	-0.278321	-0.628912	0.153621	-0.428164	-0.611015	0.101265	-0.200744	0.380768	-0.091353	-0.236567	-0.198307	-0.208891	0.366310	-0.566448	-0.164481	0.802843	-0.477552	0.366440	0.330240	0.259001	0.227061	0.490698	-0.492326	0.486524	-0.030138	-0.399835	0.038191	-0.080056	0.392340	-0.210140	-0.252929	0.810480	0.663647	0.198220	0.533701	0.407738	0.338892	0.026622	0.380880	0.230867	-0.135522	-0.026353	-0.337214	0.269950	-0.169677	-0.276612	0.425018	-0.022864	1
-0.053083	-0.462253	0.405724	-0.641062	0.350344	1.551416	-0.065329	0.228384	-0.736263	0.446348	0.317513	0.869752	-0.861630	-0.236711	-0.041262	-0.155901	0.597468	-0.668421	0.271012	0.317459	-0.190638	-0.456346	0.076765	0.081642	0.540388	-0.050335	0.145061	0.118047	-0.373703	-0.296624	-0.130180	1.281157	-0.296090	-0.184201	-0.071851	-0.755545	0.390697	-0.009475	-1.173396	-0.173003	0.259880	-0.359449	-0.365196	0.173556	0.749929	0.222962	0.158458	-0.327690	-0.386760	0.075410	0.245298	-0.305383	0.149722	-0.191979	-0.185612	0.097948	-0.319753	0.179264	0.224399	0.740967	0.026545	0.473425	0.232277	-0.224517	0.004720	-0.073547	-0.091417	0.704009	0.197779	0.176052	-0.571527	-0.839642	-0.011415	0.091511	-0.575482	0.049789	-0.053558	-0.028149	-0.383005	0.151445	-0.406028	0.507296	-0.594584	0.154878	0.716236	0.412498	-0.303098	0.034829	-0.397099	0.231822	-0.093448	0.327127	-0.176526	0.452186	-0.393698	0.079453	-0.420287	-0.271276	0.118274	-0.783256	1
0.157084	-0.349149	-0.135963	-0.108430	0.618134	-0.355067	-0.200242	0.225692	0.589256	0.721494	-0.368729	-0.253927	0.036365	0.371040	0.390271	-0.058652	-0.549271	0.512713	0.018997	-0.055806	-0.531852	-0.439494	0.000494	0.149466	-0.385107	0.188579	-0.398495	-0.154289	0.340034	-0.304680	0.261569	-0.438778	-0.031754	0.155798	0.245130	-0.029499	0.765084	-0.034295	-0.297211	-0.172862	0.277516	0.655735	0.140821	-0.137158	0.114823	-0.154448	0.265913	-0.026880	0.215877	-0.449013	0.155610	0.342019	0.158634	0.268071	-0.911029	0.313172	-0.680750	0.179757	0.603191	-0.223052	0.304992	0.561018	-0.295649	0.050489	0.180225	0.154185	-0.325181	0.532212	-0.078672	0.667509	0.290980	-0.023657	-0.220006	0.565173	-0.373092	-0.730923	0.040593	-0.188154	-0.529988	-0.051340	0.910920	0.604919	0.300854	0.043531	-0.463667	0.705395	0.551615	0.362182	-0.339459	-0.042222	-0.033221	0.644984	-0.171261	-0.392838	-0.463745	0.100532	0.229630	-0.153917	-0.155767	0.287838	1
0.335964	0.110325	0.200911	0.067986	0.212633	0.555571	0.473017	0.174253	-0.893250	-0.213588	-0.111950	0.461450	-0.241454	-0.842708	0.365664	0.470027	0.055380	-0.625486	0.399882	-0.131141	-0.332557	0.368639	0.059466	0.066774	-0.195233	0.547520	0.149459	0.719509	-0.023976	0.232344	0.151392	-0.001932	0.449773	-0.395904	-0.805898	-0.691034	-0.377787	0.391888	-0.452284	-0.196814	0.216451	-0.200093	0.158187	-0.057499	0.546042	0.593369	0.468398	-0.109644	0.540376	0.507357	-0.364981	0.830169	-0.136800	-0.066498	-0.368166	0.275686	-0.172426	0.478160	-0.068706	0.607770	-0.509152	0.584825	-0.013850	0.817657	0.770951	0.252050	-0.879102	0.275433	0.023813	-0.127775	-0.204635	-0.342491	-0.197411	0.265037	0.161404	0.136771	0.052991	-0.042336	-0.066711	0.151722	-0.447505	0.107337	-0.723807	0.315264	0.050883	-0.565823	-0.090405	0.283342	-0.204307	0.384832	0.263337	0.183838	0.045295	-0.365260	-0.374408	-0.270546	0.060093	-0.174917	-0.200388	-0.525892	1
1.368906	0.672965	0.031053	-0.381852	-0.149644	-0.402562	0.004235	-0.496654	0.277620	0.015599	0.018445	1.117738	0.264675	-0.334452	-0.283250	0.128584	-0.316142	0.817285	0.188014	0.822210	0.383556	-0.290314	0.093009	-0.585230	-0.432783	0.072275	0.484362	-0.457970	0.084243	-0.478985	-0.222443	0.073768	0.331825	0.573930	-0.849326	0.584850	-0.029805	0.123083	-0.144207	-0.399649	-0.421283	-0.263886	0.187408	0.360927	0.252153	-0.940071	-0.873942	-0.335162	0.175908	0.022909	-0.124267	0.630156	0.255869	-1.035432	-0.292607	0.149205	-0.140122	-0.609899	-0.729222	0.289432	-0.513035	0.187567	-0.076601	0.021036	0.162998	0.251559	0.107055	0.351971	-0.645783	-0.354028	-0.023564	-0.417507	-0.047990	0.770914	-0.246591	0.171142	0.616970	0.784612	0.217711	-0.240549	0.930744	0.589443	0.580888	0.425885	0.089004	0.247513	0.332457	-0.045120	-0.463854	-0.630851	-0.847582	0.311149	0.172685	0.253356	0.347605	-0.802341	-0.217176	-0.056740	-0.159140	0.669377	1
0.060646	-0.002320	-0.281871	-0.933087	-0.040685	0.358362	-0.059888	0.131593	0.287719	-0.470153	-0.570121	0.916598	-0.282960	0.703152	-0.242101	-0.153004	1.006411	0.985191	0.147140	-0.147782	-0.408267	0.328971	-1.067193	-0.031731	0.235632	-0.298130	0.021296	0.088528	0.315430	0.790310	0.193883	-0.386037	0.543778	0.555722	-0.094810	0.367530	0.608890	0.219139	0.293007	1.190037	-1.138083	-0.428946	0.869692	-0.340608	0.129404	0.680558	-0.573967	-0.502784	-0.016063	0.450317	-0.023047	-0.149555	0.305451	0.347313	-0.394704	-0.372180	-0.747494	-0.502585	-0.820375	-0.336968	0.147227	-0.149124	-0.186303	0.099182	-0.433019	-0.087623	-0.255248	-0.478244	-0.298607	-0.209456	0.017286	-0.365281	-0.102388	-0.773885	-0.011864	-0.003564	-0.211294	0.535216	-0.751910	-0.658851	0.299313	-0.349407	-0.205432	0.017335	0.672601	-0.437844	-0.251431	0.423663	0.543924	0.265510	0.251670	0.588436	0.798606	-1.092756	0.638830	0.918272	-0.142602	0.315027	-0.427851	1.100207	1
0.161564	-0.284901	-0.143744	-0.181101	-0.383134	-0.027347	0.610562	-0.407272	0.659274	-0.234086	0.092008	0.037863	0.103874	-0.346971	-0.015118	0.256837	0.235407	0.500529	-0.326929	-0.146920	0.098859	-0.075238	-0.344203	0.146302	0.086025	0.153485	0.436093	-0.572750	0.045122	0.062115	-0.359788	0.280902	-0.017077	0.207017	-0.193520	0.253081	0.276800	-0.055069	0.300366	-0.309599	-0.036017	0.005619	0.119549	-0.311165	0.297730	0.096389	0.175120	-0.082236	0.408155	-0.081734	0.556705	-0.124376	-0.117310	-0.049889	-0.172857	0.610566	-0.032359	0.267355	0.569337	-0.134405	0.173453	0.142364	0.024796	-0.013803	-0.380708	0.435880	0.132460	0.279243	0.325571	0.298526	0.161789	-0.343204	0.119599	-0.102670	-0.198217	-0.026833	-0.551947	-0.036075	0.202043	-0.324923	0.456372	0.387858	0.517061	0.283510	-0.163459	0.010132	-0.517111	0.299694	-0.087780	-0.354975	-0.042817	-0.224139	0.549572	-0.179406	-0.059619	-0.077506	-0.007977	0.080202	0.101355	-0.438105	1
1.150290	0.379798	0.172447	-0.736823	-0.396774	0.564025	0.388619	-0.775919	0.348213	0.602589	0.182552	-0.055162	0.007069	0.284455	0.485489	-0.537619	0.312049	-0.652397	0.208896	0.140464	0.117761	0.062861	-1.555848	-0.315776	0.153859	0.064791	-0.324126	-0.139792	-0.183824	-0.215146	-0.011538	-0.224530	-0.103010	0.160852	-0.113695	-0.966572	0.913101	-0.343732	-0.127020	-0.320401	-0.105729	-0.697317	0.231874	0.550419	0.274954	0.555053	-0.085557	0.283611	0.178213	0.719595	0.446669	-0.245078	0.264909	0.032819	0.124207	-0.502056	-0.324265	0.008055	0.305821	-0.025299	0.734655	0.344845	-0.198565	-0.166957	-0.606389	0.086751	0.136396	0.021012	0.596444	-0.003991	-0.089805	-0.314460	-0.040955	-0.485796	-0.499796	0.348502	-0.353274	0.235374	-0.370965	-0.405534	-0.627034	0.232534	-0.075055	0.322973	-0.053709	0.450859	0.367999	-0.079947	-0.019946	0.138343	0.119433	0.420146	-0.191137	-0.260894	0.270002	0.506817	0.760439	0.188484	-0.449725	0.070189	1
0.288584	-0.095991	-0.162187	-0.350158	0.309768	-0.085162	0.197019	-0.581443	0.573400	0.046294	-0.141825	0.598179	-0.399198	0.395296	-0.034527	-0.892448	0.977396	0.446547	-0.288225	-0.003040	0.364408	0.210096	-0.578046	-0.165746	0.340094	-0.071306	0.384619	-0.149432	0.127143	-0.171268	-0.077193	-0.280864	0.098718	0.239989	-0.260328	-0.677646	0.048409	0.652557	-0.264281	-0.039585	-0.730821	-0.194450	0.112182	-0.490455	-0.031480	0.549318	-0.042006	-0.149174	-0.414521	-0.460984	0.612824	-0.308127	-0.146359	-0.143298	-0.668401	0.094818	-0.599793	-0.448451	-0.159575	0.060880	0.529258	-0.291743	-0.154070	-0.335170	-0.296609	-0.154688	0.028088	0.291408	-0.117888	0.178031	-0.256760	-0.147777	-0.207810	0.150019	-0.513717	0.290343	-0.356270	0.264142	-0.502486	-0.638139	0.034568	0.751456	0.039435	0.420029	0.398415	-0.312848	0.076470	-0.229722	-0.079810	0.165576	0.349978	0.667164	0.276420	-0.352329	0.113183	0.349287	-0.058923	-0.352210	-0.449386	0.038613	1
-0.438772	-0.487562	-0.276630	-0.003687	-0.254438	0.155241	-0.217908	0.615409	-0.379501	0.028375	-0.276607	-0.027139	-0.210089	0.006510	0.063068	0.086516	0.155708	0.379957	0.383617	0.106178	-0.146554	0.227406	-0.523916	0.177550	0.208672	0.068675	0.084068	-0.444377	-0.156414	0.280093	0.007176	-0.074142	0.484261	0.484370	0.172041	-0.069455	0.011169	-0.435661	0.626388	0.204700	-0.203707	-0.371186	0.538045	0.235771	-0.246336	0.408005	-0.645113	0.603357	-0.057515	0.232430	0.128202	-0.145708	0.056914	0.264274	0.012059	-0.299137	-0.333250	-0.483623	-0.167903	-0.286192	0.009241	0.340663	0.184467	0.767996	-0.340940	-0.324186	-0.075537	-0.201179	-0.356432	0.073121	0.383538	0.048268	0.258349	-0.984595	-0.371712	-0.131244	-0.894610	0.178481	0.055562	0.003397	0.273273	0.301823	0.166972	-0.066628	0.064787	-0.303383	-0.926856	0.261302	-0.015453	-0.341755	0.583829	0.080676	-0.227913	-0.473651	0.189548	0.623020	0.116631	0.132188	-0.294409	0.681802	1
